date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2018-06-02,0,7,45,7,11,247,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1017.0,31.0,45.0,8.0,46.0,3.0,37.0,6.0,42.0,14.0,23.0,6.0,42.0
2018-06-02,1200,22,72,13,21,269,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,42.0,10.0,6.0,1011.0,30.0,28.0,24.0,76.0,9.0,48.0,22.0,72.0,15.0,24.0,24.0,76.0
2018-06-03,0,12,54,6,10,273,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,84.0,10.0,6.0,1009.0,30.0,24.0,13.0,55.0,10.0,51.0,12.0,54.0,13.0,20.0,12.0,54.0
2018-06-03,1200,23,74,8,13,254,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48.0,10.0,6.0,1005.0,30.0,28.0,25.0,77.0,12.0,54.0,24.0,75.0,9.0,15.0,25.0,77.0
2018-06-04,0,13,56,6,10,285,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1001.0,30.0,13.0,14.0,58.0,12.0,54.0,14.0,57.0,11.0,18.0,14.0,57.0
2018-06-04,1200,24,76,14,23,272,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,40.0,10.0,6.0,998.0,30.0,33.0,25.0,77.0,10.0,50.0,24.0,76.0,16.0,26.0,25.0,77.0
2018-06-05,0,14,57,5,8,260,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,992.0,30.0,49.0,15.0,58.0,13.0,56.0,14.0,58.0,8.0,12.0,14.0,58.0
2018-06-05,1200,14,57,14,23,301,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46.0,10.0,6.0,995.0,30.0,46.0,14.0,57.0,2.0,36.0,12.0,54.0,16.0,26.0,12.0,54.0
2018-06-06,0,6,42,8,12,288,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,85.0,10.0,6.0,1002.0,30.0,100.0,6.0,43.0,4.0,39.0,3.0,38.0,11.0,18.0,3.0,38.0
2018-06-06,1200,13,55,13,21,326,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,40.0,10.0,6.0,1011.0,30.0,26.0,13.0,55.0,-1.0,31.0,11.0,51.0,15.0,24.0,11.0,51.0
2018-06-07,0,5,41,6,10,282,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,82.0,10.0,6.0,1018.0,31.0,44.0,6.0,42.0,3.0,37.0,3.0,38.0,12.0,19.0,3.0,38.0
2018-06-07,1200,14,58,9,14,267,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1020.0,31.0,48.0,15.0,58.0,2.0,36.0,14.0,56.0,10.0,17.0,14.0,56.0
2018-06-08,0,7,45,7,11,249,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,79.0,10.0,6.0,1017.0,31.0,13.0,8.0,47.0,5.0,40.0,6.0,43.0,12.0,19.0,6.0,43.0
2018-06-08,1200,11,53,11,17,281,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,89.0,10.0,6.0,1011.0,30.0,100.0,12.0,53.0,10.0,50.0,10.0,49.0,15.0,24.0,10.0,49.0
2018-06-09,0,5,41,7,11,319,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,82.0,10.0,6.0,1014.0,30.0,14.0,6.0,42.0,3.0,37.0,3.0,38.0,12.0,19.0,3.0,38.0
2018-06-09,1200,14,57,10,16,322,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1015.0,30.0,27.0,14.0,58.0,1.0,34.0,13.0,56.0,12.0,19.0,13.0,56.0
2018-06-10,0,5,42,5,8,279,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,84.0,10.0,6.0,1016.0,30.0,22.0,6.0,43.0,4.0,39.0,5.0,40.0,10.0,16.0,5.0,40.0
2018-06-10,1200,13,55,7,12,276,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,69.0,10.0,6.0,1013.0,30.0,44.0,13.0,55.0,8.0,46.0,12.0,54.0,8.0,13.0,12.0,54.0
2018-06-11,0,9,48,4,6,246,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,75.0,10.0,6.0,1014.0,30.0,93.0,9.0,48.0,5.0,41.0,8.0,47.0,7.0,12.0,8.0,47.0
2018-06-11,1200,18,65,9,15,240,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,60.0,10.0,6.0,1011.0,30.0,24.0,19.0,65.0,11.0,51.0,19.0,65.0,11.0,17.0,19.0,65.0
2018-06-12,0,12,54,7,12,223,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,84.0,10.0,6.0,1007.0,30.0,68.0,13.0,55.0,10.0,50.0,12.0,53.0,14.0,22.0,12.0,53.0
2018-06-12,1200,17,62,8,12,205,SSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,85.0,10.0,6.0,1001.0,30.0,77.0,17.0,62.0,14.0,58.0,17.0,62.0,12.0,19.0,17.0,62.0
2018-06-13,0,12,54,6,10,267,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,999.0,30.0,28.0,13.0,55.0,12.0,53.0,12.0,54.0,10.0,17.0,12.0,54.0
2018-06-13,1200,20,68,8,13,324,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1005.0,30.0,33.0,20.0,69.0,11.0,52.0,20.0,69.0,10.0,15.0,20.0,69.0
2018-06-14,0,7,45,3,5,58,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1013.0,30.0,8.0,9.0,49.0,7.0,45.0,9.0,48.0,5.0,7.0,9.0,48.0
2018-06-14,1200,17,62,6,10,60,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1017.0,30.0,46.0,17.0,63.0,5.0,41.0,17.0,63.0,7.0,11.0,17.0,63.0
2018-06-15,0,10,50,5,8,98,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,67.0,10.0,6.0,1019.0,31.0,28.0,11.0,52.0,5.0,42.0,10.0,50.0,9.0,14.0,10.0,50.0
2018-06-15,1200,20,68,7,12,114,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39.0,10.0,6.0,1020.0,31.0,9.0,21.0,70.0,7.0,44.0,21.0,70.0,8.0,13.0,21.0,70.0
2018-06-16,0,9,49,3,5,123,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,78.0,10.0,6.0,1021.0,31.0,7.0,12.0,53.0,8.0,46.0,11.0,52.0,6.0,10.0,11.0,52.0
2018-06-16,1200,22,72,6,10,108,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40.0,10.0,6.0,1021.0,31.0,19.0,24.0,76.0,9.0,48.0,23.0,74.0,7.0,11.0,24.0,76.0
2018-06-17,0,12,53,2,3,125,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,82.0,10.0,6.0,1021.0,31.0,9.0,14.0,57.0,11.0,52.0,15.0,58.0,4.0,6.0,15.0,58.0
2018-06-17,1200,24,76,5,8,92,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1019.0,31.0,37.0,25.0,78.0,11.0,51.0,25.0,77.0,6.0,9.0,25.0,78.0
2018-06-18,0,14,58,1,2,14,NNE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,78.0,10.0,6.0,1018.0,31.0,14.0,16.0,61.0,12.0,54.0,16.0,61.0,2.0,4.0,16.0,61.0
2018-06-18,1200,27,80,4,7,221,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,36.0,10.0,6.0,1016.0,30.0,17.0,27.0,81.0,11.0,52.0,28.0,82.0,5.0,8.0,27.0,81.0
2018-06-19,0,16,60,4,7,238,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,70.0,10.0,6.0,1015.0,30.0,13.0,17.0,63.0,12.0,53.0,17.0,63.0,9.0,14.0,17.0,63.0
2018-06-19,1200,26,79,7,12,261,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,50.0,10.0,6.0,1011.0,30.0,24.0,27.0,81.0,15.0,59.0,26.0,80.0,9.0,14.0,27.0,81.0
2018-06-20,0,18,64,10,17,274,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1008.0,30.0,58.0,18.0,64.0,13.0,55.0,18.0,64.0,16.0,26.0,18.0,64.0
2018-06-20,1200,22,71,15,23,280,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40.0,10.0,6.0,1009.0,30.0,17.0,24.0,75.0,8.0,46.0,22.0,71.0,17.0,27.0,22.0,71.0
2018-06-21,0,12,53,6,9,278,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1012.0,30.0,22.0,13.0,55.0,8.0,46.0,12.0,54.0,10.0,17.0,12.0,54.0
2018-06-21,1200,23,74,13,21,293,WNW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,52.0,10.0,6.0,1011.0,30.0,100.0,25.0,77.0,13.0,55.0,23.0,74.0,15.0,24.0,25.0,77.0
2018-06-22,0,15,60,5,8,178,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,88.0,10.0,6.0,1012.0,30.0,14.0,17.0,62.0,15.0,58.0,17.0,62.0,10.0,16.0,17.0,62.0
2018-06-22,1200,28,82,9,14,188,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,51.0,10.0,6.0,1008.0,30.0,79.0,29.0,84.0,17.0,62.0,28.0,82.0,11.0,17.0,29.0,84.0
2018-06-23,0,17,63,6,10,333,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,1011.0,30.0,36.0,18.0,64.0,16.0,62.0,18.0,64.0,9.0,15.0,18.0,64.0
2018-06-23,1200,28,82,7,11,119,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1010.0,30.0,31.0,29.0,85.0,18.0,65.0,28.0,83.0,8.0,13.0,29.0,85.0
2018-06-24,0,20,68,5,9,154,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,76.0,10.0,6.0,1008.0,30.0,18.0,21.0,69.0,16.0,61.0,21.0,69.0,10.0,16.0,21.0,69.0
2018-06-24,1200,27,81,5,8,211,SSW,200,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0016_thundery_showers.png,Thundery outbreaks possible,0.0,0.0,55.0,9.0,5.0,1009.0,30.0,88.0,29.0,84.0,18.0,64.0,28.0,82.0,6.0,10.0,29.0,84.0
2018-06-25,0,13,55,7,12,304,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,86.0,10.0,6.0,1014.0,30.0,53.0,13.0,56.0,11.0,52.0,12.0,54.0,11.0,18.0,12.0,54.0
2018-06-25,1200,22,72,6,9,259,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,42.0,10.0,6.0,1019.0,31.0,16.0,24.0,76.0,9.0,48.0,23.0,73.0,7.0,11.0,24.0,76.0
2018-06-26,0,13,55,4,6,314,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76.0,10.0,6.0,1023.0,31.0,34.0,14.0,57.0,10.0,50.0,14.0,57.0,7.0,11.0,14.0,57.0
2018-06-26,1200,24,75,4,7,355,N,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41.0,10.0,6.0,1024.0,31.0,47.0,25.0,77.0,10.0,50.0,24.0,76.0,5.0,8.0,25.0,77.0
2018-06-27,0,16,60,2,4,51,NE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,76.0,10.0,6.0,1025.0,31.0,83.0,16.0,61.0,12.0,53.0,16.0,61.0,5.0,8.0,16.0,61.0
2018-06-27,1200,24,76,8,12,20,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1024.0,31.0,44.0,25.0,78.0,12.0,53.0,25.0,77.0,9.0,14.0,25.0,78.0
2018-06-28,0,15,60,3,5,6,N,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,78.0,10.0,6.0,1024.0,31.0,16.0,17.0,62.0,13.0,55.0,17.0,62.0,7.0,11.0,17.0,62.0
2018-06-28,1200,26,79,7,12,12,NNE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,40.0,10.0,6.0,1021.0,31.0,13.0,27.0,80.0,12.0,54.0,27.0,80.0,8.0,13.0,27.0,80.0
2018-06-29,0,16,60,3,5,127,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,79.0,10.0,6.0,1016.0,30.0,5.0,18.0,65.0,15.0,58.0,18.0,65.0,5.0,9.0,18.0,65.0
2018-06-29,1200,26,78,6,10,162,SSE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,50.0,10.0,6.0,1008.0,30.0,83.0,27.0,80.0,15.0,59.0,26.0,79.0,7.0,12.0,27.0,80.0
2018-06-30,0,18,65,4,6,169,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,83.0,10.0,6.0,1004.0,30.0,81.0,19.0,66.0,16.0,60.0,19.0,66.0,8.0,12.0,19.0,66.0
2018-06-30,1200,24,76,3,5,164,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,72.0,10.0,6.0,1002.0,30.0,55.0,27.0,80.0,20.0,67.0,25.0,77.0,4.0,6.0,27.0,80.0
2018-07-01,0,18,64,1,2,100,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,93.0,10.0,6.0,1002.0,30.0,18.0,19.0,66.0,18.0,64.0,19.0,66.0,2.0,3.0,19.0,66.0
2018-07-01,1200,24,76,11,18,159,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,70.0,10.0,6.0,1005.0,30.0,33.0,26.0,79.0,19.0,65.0,24.0,76.0,13.0,20.0,26.0,79.0
2018-07-02,0,18,64,3,5,170,S,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1009.0,30.0,77.0,18.0,65.0,18.0,64.0,18.0,65.0,5.0,7.0,18.0,65.0
2018-07-02,1200,21,70,8,13,217,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,46.0,10.0,6.0,1013.0,30.0,6.0,24.0,76.0,10.0,49.0,22.0,71.0,10.0,15.0,22.0,71.0
2018-07-03,0,12,53,8,12,183,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,81.0,10.0,6.0,1014.0,30.0,29.0,12.0,54.0,9.0,49.0,11.0,52.0,13.0,22.0,11.0,52.0
2018-07-03,1200,17,63,8,13,207,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,66.0,10.0,6.0,1013.0,30.0,47.0,18.0,64.0,11.0,52.0,18.0,64.0,9.0,15.0,18.0,64.0
2018-07-04,0,13,55,5,8,202,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,84.0,10.0,6.0,1010.0,30.0,52.0,13.0,56.0,11.0,51.0,13.0,55.0,8.0,12.0,13.0,55.0
2018-07-04,1200,16,62,9,15,204,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,72.0,10.0,6.0,1006.0,30.0,100.0,17.0,62.0,12.0,53.0,17.0,62.0,11.0,17.0,17.0,62.0
2018-07-05,0,10,51,4,7,273,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1004.0,30.0,69.0,11.0,52.0,10.0,50.0,10.0,51.0,7.0,12.0,10.0,51.0
2018-07-05,1200,21,69,10,17,247,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,55.0,10.0,6.0,1004.0,30.0,13.0,21.0,70.0,12.0,53.0,21.0,70.0,12.0,19.0,21.0,70.0
2018-07-06,0,13,56,6,10,215,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,93.0,10.0,6.0,1004.0,30.0,14.0,14.0,57.0,13.0,55.0,13.0,56.0,11.0,18.0,13.0,56.0
2018-07-06,1200,23,73,10,16,239,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44.0,10.0,6.0,1003.0,30.0,26.0,24.0,76.0,10.0,50.0,23.0,73.0,12.0,19.0,24.0,76.0
2018-07-07,0,14,58,3,4,232,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,80.0,10.0,6.0,1004.0,30.0,50.0,15.0,59.0,12.0,53.0,15.0,59.0,5.0,8.0,15.0,59.0
2018-07-07,1200,22,72,10,15,241,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,58.0,10.0,6.0,1003.0,30.0,24.0,25.0,76.0,14.0,56.0,22.0,72.0,11.0,18.0,25.0,76.0
2018-07-08,0,14,56,3,5,251,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1002.0,30.0,56.0,14.0,58.0,13.0,56.0,15.0,59.0,5.0,8.0,15.0,59.0
2018-07-08,1200,20,68,11,17,324,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1003.0,30.0,44.0,20.0,69.0,15.0,59.0,20.0,69.0,12.0,19.0,20.0,69.0
2018-07-09,0,13,56,5,8,291,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,94.0,10.0,6.0,1005.0,30.0,28.0,14.0,57.0,13.0,55.0,14.0,56.0,8.0,14.0,14.0,56.0
2018-07-09,1200,20,68,10,17,307,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,72.0,10.0,6.0,1008.0,30.0,62.0,20.0,68.0,15.0,59.0,20.0,68.0,12.0,19.0,20.0,68.0
2018-07-10,0,14,57,6,10,309,NW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1012.0,30.0,52.0,15.0,58.0,14.0,57.0,14.0,57.0,11.0,17.0,14.0,57.0
2018-07-10,1200,22,71,8,13,327,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,62.0,10.0,6.0,1015.0,30.0,34.0,25.0,76.0,15.0,58.0,22.0,72.0,10.0,15.0,22.0,72.0
2018-07-11,0,15,59,5,8,314,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,94.0,10.0,6.0,1016.0,30.0,31.0,16.0,60.0,15.0,58.0,16.0,60.0,9.0,14.0,16.0,60.0
2018-07-11,1200,23,74,6,10,16,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,65.0,10.0,6.0,1015.0,30.0,36.0,25.0,78.0,17.0,62.0,24.0,75.0,7.0,12.0,25.0,78.0
2018-07-12,0,16,60,4,7,31,NNE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,90.0,10.0,6.0,1016.0,30.0,8.0,17.0,63.0,16.0,60.0,17.0,63.0,8.0,13.0,17.0,63.0
2018-07-12,1200,25,78,5,9,15,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45.0,10.0,6.0,1014.0,30.0,34.0,26.0,79.0,13.0,55.0,26.0,79.0,6.0,10.0,26.0,79.0
2018-07-13,0,15,60,3,5,346,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1014.0,30.0,14.0,17.0,63.0,14.0,58.0,17.0,63.0,5.0,8.0,17.0,63.0
2018-07-13,1200,24,75,4,6,347,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,57.0,10.0,6.0,1011.0,30.0,24.0,26.0,79.0,16.0,60.0,25.0,77.0,5.0,7.0,26.0,79.0
2018-07-14,0,16,61,2,3,93,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,86.0,10.0,6.0,1010.0,30.0,12.0,18.0,64.0,16.0,60.0,18.0,64.0,3.0,5.0,18.0,64.0
2018-07-14,1200,26,79,4,7,117,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47.0,10.0,6.0,1008.0,30.0,17.0,28.0,82.0,15.0,59.0,27.0,81.0,5.0,8.0,28.0,82.0
2018-07-15,0,17,63,3,5,98,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,83.0,10.0,6.0,1009.0,30.0,31.0,18.0,65.0,15.0,59.0,18.0,65.0,6.0,10.0,18.0,65.0
2018-07-15,1200,27,80,5,8,82,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56.0,10.0,6.0,1009.0,30.0,36.0,29.0,83.0,18.0,64.0,27.0,81.0,6.0,9.0,29.0,83.0
2018-07-16,0,19,65,6,10,59,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1010.0,30.0,15.0,20.0,67.0,18.0,64.0,20.0,67.0,11.0,18.0,20.0,67.0
2018-07-16,1200,29,84,11,18,64,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49.0,10.0,6.0,1009.0,30.0,28.0,30.0,86.0,17.0,63.0,29.0,84.0,13.0,20.0,30.0,86.0
2018-07-17,0,19,67,7,11,49,NE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,92.0,10.0,6.0,1008.0,30.0,17.0,20.0,68.0,19.0,66.0,20.0,68.0,11.0,19.0,20.0,68.0
